dateData;groupe;editeur;progiciel;nbPsFacturation
201904;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;39
201904;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;23
201904;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;10
201904;__NO_GROUP__MAIDIS;MAIDIS;AMIES;96
201904;__NO_GROUP__VISIODENT;VISIODENT;VEASY;116
201904;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;68
201905;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;164
201905;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;144
201905;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201905;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;124
201905;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201905;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;24
201905;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201905;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;21
201905;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;34
201905;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201905;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;42
201905;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;239
201905;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201905;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;284
201905;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3
201905;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;156
201905;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;174
201905;total;total;total;1836
201905;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201905;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201905;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;16
201905;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201905;__NO_GROUP__EIG;EIG;EO;9
201905;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;39
201905;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;23
201905;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;10
201905;__NO_GROUP__MAIDIS;MAIDIS;AMIES;98
201905;__NO_GROUP__VISIODENT;VISIODENT;VEASY;124
201905;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;66
201906;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;158
201906;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;148
201906;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201906;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;124
201906;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201906;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;23
201906;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201906;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;21
201906;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;33
201906;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201906;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;45
201906;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;245
201906;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201906;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;291
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;2
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;158
201906;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;172
201906;total;total;total;1846
201906;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201906;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201906;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;14
201906;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201906;__NO_GROUP__EIG;EIG;EO;9
201906;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;39
201906;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;24
201906;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;11
201906;__NO_GROUP__MAIDIS;MAIDIS;AMIES;99
201906;__NO_GROUP__VISIODENT;VISIODENT;VEASY;125
201906;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;63
201907;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;159
201907;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;147
201907;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201907;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;127
201907;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;24
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201907;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;21
201907;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;33
201907;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201907;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;44
201907;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;253
201907;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;295
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;154
201907;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;168
201907;total;total;total;1861
201907;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201907;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201907;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;17
201907;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201907;__NO_GROUP__EIG;EIG;EO;9
201907;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;40
201907;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;25
201907;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;11
201907;__NO_GROUP__MAIDIS;MAIDIS;AMIES;96
201907;__NO_GROUP__VISIODENT;VISIODENT;VEASY;130
201907;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;64
201908;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;156
201908;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;132
201908;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201908;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;118
201908;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;24
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201908;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;21
201908;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;32
201908;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201908;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;42
201908;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;251
201908;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;294
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;3
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;151
201908;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;160
201908;total;total;total;1809
201908;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
201908;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;1
201908;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;15
201908;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201908;__NO_GROUP__EIG;EIG;EO;8
201908;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;38
201908;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;25
201908;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;14
201908;__NO_GROUP__MAIDIS;MAIDIS;AMIES;94
201908;__NO_GROUP__VISIODENT;VISIODENT;VEASY;125
201908;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;66
201909;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;157
201909;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;139
201909;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201909;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;126
201909;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;25
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201909;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;22
201909;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;34
201909;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201909;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;44
201909;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;253
201909;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201909;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;301
201909;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;1
201909;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;155
201909;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;169
201909;total;total;total;1867
201909;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
201909;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201909;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;16
201909;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201909;__NO_GROUP__EIG;EIG;EO;9
