dateData;groupe;editeur;progiciel;nbPsFacturation
201909;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201909;VIDAL FRANCE;COMUNICA;VITALZEN;6
201909;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;153
201909;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;56
201909;__NO_GROUP__EIG;EIG;EO;4
201909;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;56
201909;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;33
201909;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;76
201909;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;116
201910;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1053
201910;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201910;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;104
201910;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1508
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201910;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;18
201910;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;628
201910;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;58
201910;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201910;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;420
201910;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;69
201910;total;total;total;4424
201910;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
201910;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201910;VIDAL FRANCE;COMUNICA;VITALZEN;6
201910;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;157
201910;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;58
201910;__NO_GROUP__EIG;EIG;EO;4
201910;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;59
201910;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;34
201910;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;76
201910;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;118
201911;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1097
201911;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
201911;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;105
201911;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;CGM EVITALE;1
201911;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1520
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;1
201911;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;19
201911;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;634
201911;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;62
201911;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;421
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;69
201911;total;total;total;4497
201911;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
201911;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);VITACLIC;1
201911;VIDAL FRANCE;COMUNICA;VITALZEN;4
201911;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;157
201911;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;59
201911;__NO_GROUP__EIG;EIG;EO;4
201911;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;63
201911;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;31
201911;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;76
201911;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;121
201912;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1123
201912;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;2
201912;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;109
201912;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;CGM EVITALE;1
201912;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
201912;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1531
201912;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201912;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;2
201912;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;19
201912;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;622
201912;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;62
201912;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
201912;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;427
201912;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;69
201912;total;total;total;4533
201912;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
201912;VIDAL FRANCE;COMUNICA;VITALZEN;4
201912;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;156
201912;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;57
201912;__NO_GROUP__EIG;EIG;EO;4
201912;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;65
201912;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;34
201912;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;76
201912;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;119
202001;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1146
