dateData;groupe;editeur;progiciel;nbPsFacturation
202211;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202212;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1218
202212;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;20
202212;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;MYEASYOPTIC + WEB INTELLIO;1
202212;total;total;total;3609
202212;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202212;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1684
202212;__NO_GROUP__IDM;IDM;IDM SOFTWARE;672
202212;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;5
202212;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202212;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202301;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1250
202301;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;26
202301;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;MYEASYOPTIC + WEB INTELLIO;1
202301;total;total;total;3699
202301;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202301;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1737
202301;__NO_GROUP__IDM;IDM;IDM SOFTWARE;669
202301;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;8
202301;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202301;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202302;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1276
202302;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;27
202302;total;total;total;3810
202302;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202302;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1808
202302;__NO_GROUP__IDM;IDM;IDM SOFTWARE;679
202302;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;11
202302;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202302;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202303;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1330
202303;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;28
202303;total;total;total;3953
202303;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
202303;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1883
202303;__NO_GROUP__IDM;IDM;IDM SOFTWARE;690
202303;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;15
202303;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202303;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202304;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1348
202304;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;28
202304;total;total;total;3993
202304;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202304;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1909
202304;__NO_GROUP__IDM;IDM;IDM SOFTWARE;684
202304;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;17
202304;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;1
202304;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202305;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1368
202305;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;27
202305;total;total;total;4047
202305;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202305;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1941
202305;__NO_GROUP__IDM;IDM;IDM SOFTWARE;687
202305;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;17
202305;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;1
202305;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202306;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1400
202306;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;28
202306;total;total;total;4152
202306;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202306;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2001
202306;__NO_GROUP__IDM;IDM;IDM SOFTWARE;696
202306;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;20
202306;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;1
202306;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202307;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1404
202307;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;29
202307;total;total;total;4163
202307;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202307;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2014
202307;__NO_GROUP__IDM;IDM;IDM SOFTWARE;683
202307;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;24
202307;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202307;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202308;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1387
202308;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;29
202308;total;total;total;4067
202308;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;2
202308;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;1955
202308;__NO_GROUP__IDM;IDM;IDM SOFTWARE;663
202308;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;27
202308;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;1
202308;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202309;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1439
202309;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;30
202309;total;total;total;4255
202309;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202309;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2052
202309;__NO_GROUP__IDM;IDM;IDM SOFTWARE;690
202309;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;35
202309;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202309;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202310;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1467
202310;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;31
202310;total;total;total;4380
202310;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202310;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2134
202310;__NO_GROUP__IDM;IDM;IDM SOFTWARE;699
202310;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;40
202310;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202310;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202311;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1492
202311;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;32
202311;total;total;total;4447
202311;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202311;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2160
202311;__NO_GROUP__IDM;IDM;IDM SOFTWARE;709
202311;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;45
202311;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;3
202311;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202312;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1495
202312;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;32
202312;total;total;total;4489
202312;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202312;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2199
202312;__NO_GROUP__IDM;IDM;IDM SOFTWARE;704
202312;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;51
202312;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202312;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;3
202401;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1543
202401;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;33
202401;total;total;total;4538
202401;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202401;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2199
202401;__NO_GROUP__IDM;IDM;IDM SOFTWARE;699
202401;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;54
202401;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202401;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;4
202402;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1576
202402;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;34
202402;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;1
202402;total;total;total;4590
202402;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202402;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2210
202402;__NO_GROUP__IDM;IDM;IDM SOFTWARE;700
202402;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;59
202402;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202402;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;4
202403;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1596
202403;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;35
202403;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;1
202403;total;total;total;4705
202403;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202403;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2282
202403;__NO_GROUP__IDM;IDM;IDM SOFTWARE;713
202403;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;68
202403;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202403;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;4
202404;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1616
202404;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;36
202404;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;1
202404;total;total;total;4747
202404;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202404;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2287
202404;__NO_GROUP__IDM;IDM;IDM SOFTWARE;718
202404;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;79
202404;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202404;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;4
202405;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1636
202405;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;35
202405;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;3
202405;total;total;total;4820
202405;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202405;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2326
202405;__NO_GROUP__IDM;IDM;IDM SOFTWARE;721
202405;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;89
202405;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202405;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;4
202406;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1653
202406;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;34
202406;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;4
202406;total;total;total;4866
202406;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;5
202406;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2337
202406;__NO_GROUP__IDM;IDM;IDM SOFTWARE;727
202406;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;98
202406;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202406;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;6
202407;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1675
202407;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;35
202407;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;5
202407;total;total;total;4892
202407;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202407;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2335
202407;__NO_GROUP__IDM;IDM;IDM SOFTWARE;729
202407;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;102
202407;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202407;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;6
202408;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1614
202408;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;35
202408;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;5
202408;total;total;total;4694
202408;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202408;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2232
202408;__NO_GROUP__IDM;IDM;IDM SOFTWARE;695
202408;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;103
202408;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;1
202408;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;5
202409;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1681
202409;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;37
202409;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;4
202409;total;total;total;4905
202409;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202409;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2323
202409;__NO_GROUP__IDM;IDM;IDM SOFTWARE;734
202409;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;116
202409;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202409;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;5
202410;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1714
202410;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;36
202410;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;5
202410;total;total;total;5045
202410;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202410;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2407
202410;__NO_GROUP__IDM;IDM;IDM SOFTWARE;744
202410;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;128
202410;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202410;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;6
202411;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1744
202411;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;37
202411;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;6
202411;total;total;total;5094
202411;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
202411;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2417
202411;__NO_GROUP__IDM;IDM;IDM SOFTWARE;751
202411;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;128
202411;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202411;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;6
202412;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1894
202412;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;38
202412;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;8
202412;total;total;total;5362
202412;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
202412;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2525
202412;__NO_GROUP__IDM;IDM;IDM SOFTWARE;750
202412;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;135
202412;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;2
202412;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;6
202501;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2034
202501;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;37
202501;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;9
202501;total;total;total;5592
202501;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;6
202501;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2605
202501;__NO_GROUP__IDM;IDM;IDM SOFTWARE;745
202501;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;151
202501;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;5
202502;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2104
202502;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;40
202502;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;14
202502;total;total;total;5706
202502;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;6
202502;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2629
202502;__NO_GROUP__IDM;IDM;IDM SOFTWARE;742
202502;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;1
202502;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;163
202502;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;7
202503;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2162
202503;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;39
202503;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;16
202503;total;total;total;5870
202503;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202503;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2695
202503;__NO_GROUP__IDM;IDM;IDM SOFTWARE;761
202503;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;1
202503;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;182
202503;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;7
202504;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2206
202504;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;38
202504;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;16
202504;total;total;total;5934
202504;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202504;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2701
202504;__NO_GROUP__IDM;IDM;IDM SOFTWARE;762
202504;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;2
202504;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;194
202504;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;8
202505;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2202
202505;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;38
202505;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;16
202505;total;total;total;5970
202505;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202505;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2724
202505;__NO_GROUP__IDM;IDM;IDM SOFTWARE;766
202505;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;2
202505;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;206
202505;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;9
202506;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2234
202506;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;38
202506;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;16
202506;total;total;total;6033
202506;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;6
202506;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2745
202506;__NO_GROUP__IDM;IDM;IDM SOFTWARE;766
202506;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;2
202506;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;216
202506;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;10
202507;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2261
202507;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;37
202507;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;16
202507;total;total;total;6055
202507;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202507;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2751
202507;__NO_GROUP__IDM;IDM;IDM SOFTWARE;752
202507;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;2
202507;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;219
202507;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;10
202508;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2145
202508;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;39
202508;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;14
202508;total;total;total;5750
202508;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;6
202508;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2604
202508;__NO_GROUP__IDM;IDM;IDM SOFTWARE;715
202508;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;1
202508;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;218
202508;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;8
202509;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2239
202509;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;42
202509;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;17
202509;total;total;total;6053
202509;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202509;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2743
202509;__NO_GROUP__IDM;IDM;IDM SOFTWARE;748
202509;__NO_GROUP__OPTICEMARKET.COM;OPTICEMARKET.COM;OPTIC-BOX;2
202509;__NO_GROUP__OPTIMUM CIT;OPTIMUM CIT;OPTIMUM LIVE;246
202509;__NO_GROUP__VERTICALOPTIC;VERTICALOPTIC;IVOIRNET;9
202510;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;2283
202510;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;40
202510;REFLEX HOLDING;CRISTALLIN;MYEASYOPTIC;17
202510;total;total;total;6121
202510;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;7
202510;__NO_GROUP__COSIUM;COSIUM;COSIUM CENTER;2767
202510;__NO_GROUP__IDM;IDM;IDM SOFTWARE;751
